"YEAR","SERIAL","MONTH","CPSID","ASECFLAG","ASECWTH","STATEFIP","STATECENSUS","COUNTY","METFIPS","METRO","OWNERSHP","HHINCOME","PUBHOUS","RENTSUB","HEATSUB","HEATVAL","FOODSTMP","STAMPNO","STAMPMO","ATELUNCH","FAMINC","PERNUM","CPSIDP","CPSIDV","ASECWT","RELATE","AGE","SEX","RACE","MARST","BPL","YRIMMIG","CITIZEN","HISPAN","EMPSTAT","LABFORCE","OCC","IND","CLASSWKR","UHRSWORKT","UHRSWORK1","WHYUNEMP","EDUC","DIFFHEAR","DIFFEYE","DIFFMOB","OCCLY","INDLY","CLASSWLY","WORKLY","PENSION","FIRMSIZE","FTOTVAL","INCTOT","INCWAGE","INCBUS","INCFARM","INCSS","INCWELFR","INCRETIR","INCSSI","INCINT","INCDIVID","INCRENT","CTCCRD","ACTCCRD","ADJGINC","EITCRED","FEDTAX","FEDTAXAC","MARGTAX","STATETAX","STATAXAC","TAXINC","OFFPOV","MIGSTA1","WHYMOVE","MIGRATE1","PAIDGH","HIMCARENW","HIMCAIDNW","CAIDNW","VETLAST","UNION"
2024,25583,3,2.02413e+13,1,1903.33,29,43,0,99998,4,10,194112,0,0,1,0,1,0,0,1,843,3,2.02413e+13,2.02413e+14,2089.89,301,15,2,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,194112,50,0,0,0,0,0,99999999,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,25444,3,2.02302e+13,1,1987.11,29,43,0,99998,4,10,95495,0,0,1,0,1,0,0,1,830,3,2.02302e+13,2.02302e+14,2412.44,301,16,2,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,95495,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,25761,3,2.02403e+13,1,2888.98,29,43,0,28140,3,22,31751,1,1,1,0,2,2,4,99,730,2,2.02403e+13,2.02403e+14,1681.21,301,4,2,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,31751,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,25307,3,2.02303e+13,1,5705.79,29,43,0,99998,4,10,30000,0,0,1,0,1,0,0,99,730,2,2.02303e+13,2.02303e+14,4023,1001,73,2,100,4,9900,0,1,0,36,1,0,0,0,999,999,0,30,1,1,1,0,0,0,1,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,25535,3,2.02413e+13,1,2399.64,29,43,0,99998,1,10,366225,0,0,1,0,1,0,0,99,843,3,2.02413e+13,2.02413e+14,2204.36,301,19,1,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,60,1,1,1,0,0,0,1,0,0,366225,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,26380,3,2.02402e+13,1,3464.06,29,43,0,44180,3,10,469004,0,0,1,0,1,0,0,99,841,1,2.02402e+13,2.02402e+14,3464.06,101,78,1,100,1,9900,0,1,0,10,2,440,6970,13,20,20,0,111,1,1,1,440,6970,13,2,3,1,469004,259000,0,1e+05,0,0,0,0,0,159000,0,0,0,0,445839,0,78481,78481,32,18443,18443,377552,2,99,0,1,0,1,1,1,0,0
2024,26239,3,2.02401e+13,1,5310.17,29,43,0,41180,2,22,45087,1,1,1,0,1,0,0,99,730,1,2.02401e+13,2.02401e+14,5310.17,101,52,1,200,4,26020,2017,5,0,12,2,4220,7690,21,40,40,0,111,1,1,1,4220,7690,22,2,2,9,45087,45076,45000,0,0,0,0,99999999,0,76,0,0,0,0,45076,0,3527,3527,12,1319,1319,31226,2,29,4,3,21,1,1,1,0,0
2024,26336,3,2.02212e+13,1,2658.93,29,43,0,44180,3,10,75402,0,0,1,0,1,0,0,2,841,3,2.02212e+13,2.02212e+14,1938.39,301,8,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,75402,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,25291,3,2.02401e+13,1,3726.95,29,43,0,99998,1,10,112172,0,0,1,0,1,0,0,99,710,2,2.02401e+13,2.02401e+14,3498.81,701,58,2,100,4,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,52400,17600,0,0,0,0,0,0,0,2000,0,0,0,0,17600,0,375,375,10,0,0,3750,2,99,0,1,22,1,1,1,0,0
2024,25864,3,2.02312e+13,1,3465.67,29,43,29099,41180,3,22,62000,1,1,1,0,1,0,0,99,820,3,2.02312e+13,2.02312e+14,4004.46,301,21,1,100,6,9900,0,1,0,32,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,62000,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,26199,3,2.02313e+13,1,1920.67,29,43,29189,41180,3,10,107530,0,0,1,0,1,0,0,99,841,1,2.02313e+13,2.02313e+14,1920.67,101,57,1,200,4,9900,0,1,0,10,2,6230,770,21,40,40,0,73,1,1,1,6230,770,22,2,3,9,107530,107530,61920,0,0,0,0,99999999,0,10,0,0,0,0,107530,0,15917,15917,22,4415,4415,93680,2,99,0,1,10,1,1,1,0,0
2024,26316,3,2.02403e+13,1,2185.05,29,43,0,44180,3,10,467507,0,0,1,0,1,0,0,99,843,3,2.02403e+13,2.02403e+14,6108.49,1260,25,1,200,6,9900,0,1,0,10,2,7510,8180,21,20,20,0,81,1,1,1,0,0,0,1,0,0,10000,10000,0,0,0,0,0,99999999,0,0,0,10000,0,0,10000,0,0,0,0,0,0,0,1,29,2,4,0,1,2,2,0,0
2024,26106,3,2.02403e+13,1,2032.47,29,43,29189,41180,3,10,280202,0,0,1,0,1,0,0,99,843,3,2.02403e+13,2.02403e+14,1744.89,301,3,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,280202,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,26158,3,2.02312e+13,1,2808.8,29,43,29189,41180,3,22,89570,1,1,1,0,2,2,6,1,730,1,2.02312e+13,2.02312e+14,2808.8,101,45,1,200,3,9900,0,1,0,10,2,5630,1280,21,40,40,0,81,1,1,1,5630,1280,22,2,1,9,42640,42640,42640,0,0,0,0,99999999,0,0,0,0,2000,0,42640,626,307,-319,12,800,738,21840,2,99,0,1,21,1,1,1,0,1
2024,25757,3,2.02303e+13,1,5903.31,29,43,0,28140,2,22,80001,1,1,1,0,1,0,0,99,841,2,2.02303e+13,2.02303e+14,5896.11,1115,28,2,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,81,1,1,1,4010,8680,22,2,1,9,5001,5001,4700,300,0,0,0,99999999,0,1,0,0,0,0,2501,383,0,-383,0,0,0,0,1,99,0,1,0,1,1,1,0,0
2024,25733,3,2.02301e+13,1,2337.82,29,43,0,28140,3,22,84500,1,1,1,0,1,0,0,0,830,3,2.02301e+13,2.02301e+14,2398.78,301,14,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,84500,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,25754,3,2.02403e+13,1,2032.47,29,43,0,28140,3,10,153008,0,0,1,0,1,0,0,99,842,2,2.02403e+13,2.02403e+14,2032.47,202,44,1,300,1,9900,0,1,0,10,2,6355,1880,21,50,50,0,81,1,1,1,6355,1880,22,2,1,5,153008,121008,120000,0,0,0,0,99999999,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,25914,3,2.02403e+13,1,4572.36,29,43,0,41180,3,10,92372,0,0,1,0,1,0,0,99,830,1,2.02403e+13,2.02403e+14,4572.36,101,67,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,91,1,1,1,0,0,0,1,0,0,92372,42611,0,0,0,23760,0,6000,0,2751,500,0,0,0,93972,0,7033,7033,12,1059,1059,63272,2,99,0,1,0,2,1,1,0,0
2024,26216,3,2.02312e+13,1,4387.41,29,43,0,41180,3,22,24005,1,1,1,0,1,0,0,99,600,1,2.02312e+13,2.02312e+14,4387.41,101,40,2,100,1,9900,0,1,0,10,2,5510,6380,13,40,40,0,123,1,1,1,5510,6380,13,2,1,1,24005,12003,0,12000,0,0,0,99999999,0,3,0,0,0,0,22309,145,0,-145,0,0,0,0,2,29,10,3,0,1,1,1,0,0
2024,26133,3,2.02401e+13,1,4219.04,29,43,29189,41180,3,10,456003,0,0,1,0,1,0,0,99,843,2,2.02401e+13,2.02401e+14,4219.04,202,63,1,100,1,9900,0,1,0,10,2,1240,570,21,45,45,0,123,1,1,1,1240,570,22,2,3,9,456003,193945,190000,0,0,0,0,0,0,3620,325,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,25846,3,2.02401e+13,1,2248.58,29,43,0,28140,3,22,184400,1,1,1,0,1,0,0,0,830,3,2.02401e+13,2.02401e+14,2722.84,301,15,2,100,6,9900,0,1,0,34,1,0,0,0,999,999,0,30,1,1,1,0,0,0,1,0,0,184400,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,25857,3,2.02413e+13,1,4204.11,29,43,0,28140,2,22,83400,1,1,1,0,2,3,3,1,830,1,2.02413e+13,2.02413e+14,4204.11,101,22,2,801,6,9900,0,1,0,10,2,5522,8891,21,16,16,0,73,1,1,1,5522,8891,22,2,1,1,83400,21000,21000,0,0,0,0,99999999,0,0,0,0,0,2775,21000,6604,0,-9379,10,0,0,200,2,99,0,1,0,1,2,2,0,0
2024,25592,3,2.02301e+13,1,3758.14,29,43,0,99998,4,10,23663,0,0,1,0,1,0,0,99,730,1,2.02301e+13,2.02301e+14,3758.14,101,73,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,50,1,1,1,0,0,0,1,0,0,23663,23663,0,0,0,23663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,25348,3,2.02313e+13,1,2264.84,29,43,0,99998,1,10,53410,0,0,1,0,1,0,0,1,740,2,2.02313e+13,2.02313e+14,2264.84,202,47,1,100,1,9900,0,1,0,32,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,53410,25200,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,2,2,0,0
2024,25864,3,2.02312e+13,1,3465.67,29,43,29099,41180,3,22,62000,1,1,1,0,1,0,0,99,820,1,2.02312e+13,2.02312e+14,3465.67,101,59,2,100,1,9900,0,1,0,10,2,2050,9160,21,32,32,0,111,1,1,1,2050,9160,22,2,1,1,62000,30000,30000,0,0,0,0,0,0,0,0,0,500,0,62000,0,3176,3176,12,1488,1488,34300,2,99,0,1,0,1,1,1,0,1
2024,25734,3,2.02302e+13,1,1914.55,29,43,0,28140,3,22,32606,1,1,1,0,1,0,0,99,820,1,2.02302e+13,2.02302e+14,1914.55,101,48,2,100,4,9900,0,1,0,10,2,5310,7490,21,40,40,0,92,1,1,1,4220,2190,22,2,1,5,10206,10206,10200,0,0,0,0,99999999,0,6,0,0,0,0,10206,569,0,-569,0,0,0,0,1,99,0,1,0,1,1,1,0,0
2024,25965,3,2.02312e+13,1,4242.5,29,43,0,41180,3,22,60740,1,1,1,0,1,0,0,99,841,1,2.02312e+13,2.02312e+14,4242.5,101,25,1,100,6,9900,0,1,0,10,2,1320,3580,21,40,40,0,123,1,1,1,1320,3580,22,2,1,9,60740,60740,60000,0,0,0,0,99999999,0,740,0,0,0,0,60740,0,5623,5623,22,2096,2096,46890,2,20,4,5,22,1,1,1,0,1
2024,26238,3,2.02301e+13,1,2774.67,29,43,0,41180,2,22,16910,1,2,1,0,2,1,12,99,210,1,2.02301e+13,2.02301e+14,2774.67,101,46,1,200,6,9900,0,1,0,10,2,3601,8170,21,4,4,0,50,1,1,1,3601,8170,22,2,1,1,16910,16910,3120,0,0,0,0,99999999,12000,0,0,0,0,0,4910,239,0,-239,0,0,0,0,2,99,0,1,0,2,2,2,0,0
2024,25585,3,2.02303e+13,1,2106.01,29,43,0,99998,1,10,142898,0,0,1,0,1,0,0,1,842,2,2.02303e+13,2.02303e+14,2106.01,202,36,2,100,1,9900,0,1,0,10,2,630,2370,21,50,50,0,91,1,1,1,630,2370,22,2,1,5,142898,71821,70000,0,0,0,0,99999999,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,25580,3,2.02413e+13,1,3023.03,29,43,0,99998,1,10,40611,0,0,1,0,1,0,0,99,720,2,2.02413e+13,2.02413e+14,3023.03,202,71,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,40611,20480,0,0,0,19979,0,200,0,301,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,26008,3,2.02312e+13,1,2074.89,29,43,29189,41180,3,10,211763,0,0,1,0,1,0,0,3,843,2,2.02312e+13,2.02312e+14,2074.89,202,46,2,100,1,46500,2005,4,0,10,2,120,7890,21,45,45,0,123,1,1,1,120,7890,22,2,1,9,211763,148000,142000,0,0,0,0,99999999,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,1
2024,25687,3,2.02212e+13,1,2380.35,29,43,0,28140,3,10,180247,0,0,1,0,1,0,0,3,842,1,2.02212e+13,2.02212e+14,2380.35,101,41,1,100,1,9900,0,1,0,10,2,9030,6991,21,40,40,0,73,1,1,1,9030,6991,22,2,1,9,180247,140046,140000,0,0,0,0,99999999,0,46,0,0,8000,0,180246,0,16175,16175,22,7368,7368,152546,2,99,0,1,22,1,1,1,0,1
2024,26015,3,2.02301e+13,1,4115.08,29,43,29189,41180,3,10,150101,0,0,1,0,1,0,0,99,842,1,2.02301e+13,2.02301e+14,4115.08,101,57,1,100,1,9900,0,1,0,10,2,4850,3770,21,40,40,0,111,1,1,1,4850,3770,22,2,3,9,150101,139300,130000,0,0,0,0,99999999,0,9300,0,0,500,0,139301,0,14667,14667,22,5341,5341,111601,2,99,0,1,21,1,1,1,0,0
2024,25498,3,2.02301e+13,1,2218.69,29,43,0,99998,1,10,184650,0,0,1,0,1,0,0,1,843,5,2.02301e+13,2.02301e+14,2231.93,301,3,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,184650,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,26016,3,2.02301e+13,1,3517.94,29,43,29189,41180,3,21,250902,1,1,1,0,1,0,0,99,841,1,2.02301e+13,2.02301e+14,3517.94,101,80,1,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,111,2,1,1,0,0,0,1,0,0,250902,40596,0,0,0,15431,0,5700,0,700,765,0,0,0,243216,0,35935,35935,24,10337,10337,212516,2,99,0,1,0,2,1,1,7,0
2024,26242,3,2.02401e+13,1,5714,29,43,0,41180,2,10,93000,0,0,1,0,1,0,0,99,841,1,2.02401e+13,2.02401e+14,5714,101,27,1,100,6,9900,0,1,0,10,2,6250,770,21,40,40,0,73,1,1,1,6250,770,22,2,1,2,93000,46000,46000,0,0,0,0,99999999,0,0,0,0,0,0,46000,0,3638,3638,12,1364,1364,32150,2,99,0,1,22,1,1,1,0,0
2024,26053,3,2.02212e+13,1,3764.19,29,43,29189,41180,3,10,371787,0,0,1,0,2,1,12,1,843,4,2.02212e+13,2.02212e+14,4372.16,301,14,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,267199,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,26137,3,2.02301e+13,1,2261.62,29,43,29189,41180,3,10,530654,0,0,1,0,1,0,0,99,843,2,2.02301e+13,2.02301e+14,2261.62,202,34,2,100,1,9900,0,1,0,10,2,705,6970,21,35,35,0,111,1,1,1,705,6970,22,2,3,8,530654,107202,85000,0,0,0,0,99999999,0,21002,1200,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,21,1,1,1,0,0
2024,25834,3,2.02313e+13,1,2680.13,29,43,0,28140,2,10,200058,0,0,1,0,1,0,0,99,843,2,2.02313e+13,2.02313e+14,2680.13,202,36,1,801,1,9900,0,1,0,10,2,4920,7071,21,40,40,0,123,1,1,1,4920,7071,22,2,3,9,200058,200050,2e+05,0,0,0,0,99999999,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,25594,3,2.02402e+13,1,2659.72,29,43,0,99998,4,22,157255,1,1,1,0,1,0,0,0,843,3,2.02402e+13,2.02402e+14,2423.39,301,5,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,157255,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,26053,3,2.02212e+13,1,3764.19,29,43,29189,41180,3,10,371787,0,0,1,0,2,1,12,1,843,6,2.02212e+13,2.02212e+14,3764.19,1116,35,1,100,6,9900,0,1,0,34,1,9430,9590,25,999,999,0,73,1,1,1,9430,9590,25,2,3,9,56828,56828,56808,0,0,0,0,99999999,0,20,0,0,0,0,56828,0,4937,4937,12,1908,1908,42978,2,91,16,6,0,1,1,1,12,0
2024,25348,3,2.02313e+13,1,2264.84,29,43,0,99998,1,10,53410,0,0,1,0,1,0,0,1,740,3,2.02313e+13,2.02313e+14,2246.36,301,13,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,53410,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,25574,3,2.02413e+13,1,3472.19,29,43,0,99998,4,10,54688,0,0,1,0,1,0,0,99,843,3,2.02413e+13,2.02413e+14,2664.06,301,0,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,-5632,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,1,0,0,0,0,1,1,1,0,0
2024,26045,3,2.02403e+13,1,2537.76,29,43,29189,41180,3,10,38000,0,0,1,0,1,0,0,1,740,2,2.02403e+13,2.02403e+14,2988.87,301,19,1,200,6,9900,0,1,0,34,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,38000,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,9,4,0,1,2,2,0,0
2024,25325,3,2.02402e+13,1,4098.66,29,43,0,99998,1,22,23800,1,1,1,0,2,5,12,3,500,3,2.02402e+13,2.02402e+14,3404.01,301,15,2,100,6,9900,0,1,611,34,1,0,0,0,999,999,0,40,1,1,1,0,0,0,1,0,0,23800,0,0,0,0,0,0,99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,8,3,0,1,1,1,0,0
2024,25246,3,2.02413e+13,1,1988.2,29,43,0,99998,1,10,270704,0,0,1,0,1,0,0,1,841,3,2.02413e+13,2.02413e+14,1843.39,301,9,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,270704,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,12,4,5,0,1,1,1,0,0
2024,25598,3,2.02402e+13,1,4091.13,29,43,0,99998,4,22,40000,1,1,1,0,1,0,0,99,730,1,2.02402e+13,2.02402e+14,4091.13,101,60,1,100,3,9900,0,1,0,10,2,6230,770,21,40,40,0,81,1,1,1,6230,770,14,2,1,1,40000,40000,40000,0,0,0,0,0,0,0,0,0,0,0,40000,0,2918,2918,12,1075,1075,26150,2,99,0,1,0,1,1,1,0,0
2024,26002,3,2.02303e+13,1,4233.34,29,43,29189,41180,3,10,181713,0,0,1,0,1,0,0,99,842,2,2.02303e+13,2.02303e+14,4233.34,202,62,1,100,1,9900,0,1,0,10,2,440,8562,14,65,65,0,73,1,1,1,440,8562,14,2,1,1,181713,119100,1e+05,0,0,0,0,0,0,19100,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,0,1,1,1,0,0
2024,25232,3,2.02413e+13,1,2511.32,29,43,0,99998,1,10,65002,0,0,1,0,1,0,0,1,830,1,2.02413e+13,2.02413e+14,2511.32,101,28,1,100,1,9900,0,1,0,10,2,6230,770,21,40,40,0,40,1,1,1,6230,770,22,2,2,9,65002,35000,35000,0,0,0,0,99999999,0,0,0,0,2836,3164,65002,0,0,-3164,12,1634,1634,37302,2,99,0,1,21,1,1,1,0,0
2024,25463,3,2.02303e+13,1,4563.01,29,43,0,99998,4,10,47664,0,0,1,0,1,0,0,99,740,1,2.02303e+13,2.02303e+14,4563.01,101,70,2,100,5,9900,0,1,0,36,1,0,0,0,999,999,0,92,1,1,1,0,0,0,1,0,0,47664,47664,0,0,0,35423,0,0,0,717,0,0,0,0,14717,0,0,0,0,0,0,0,2,99,0,1,0,2,1,1,0,0
2024,25869,3,2.02301e+13,1,1695.21,29,43,29071,41180,3,10,155585,0,0,1,0,1,0,0,3,841,6,2.02301e+13,2.02301e+14,2214.45,301,3,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,155585,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,25590,3,2.02312e+13,1,3473.11,29,43,0,99998,1,10,124253,0,0,1,0,1,0,0,99,841,1,2.02312e+13,2.02312e+14,3473.11,101,62,2,100,1,9900,0,1,0,10,2,4600,8470,13,997,997,0,81,1,1,1,0,0,0,1,0,0,124253,0,0,0,0,0,0,0,0,0,0,0,0,0,84252,0,6346,6346,12,2569,2569,56552,2,29,10,4,0,1,1,1,0,0
2024,25295,3,2.02302e+13,1,2596.14,29,43,0,99998,1,10,33800,0,0,2,660,2,1,12,1,740,2,2.02302e+13,2.02302e+14,1719.15,301,8,1,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,33800,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,2,2,0,0
2024,25642,3,2.02303e+13,1,3561.04,29,43,0,28140,2,22,41311,1,1,1,0,1,0,0,0,740,1,2.02303e+13,2.02303e+14,3561.04,101,47,2,100,4,9900,0,1,0,10,2,440,9470,27,40,40,0,123,1,1,1,440,9470,27,2,1,9,41311,41311,40000,0,0,0,0,99999999,0,311,0,0,2027,1973,40311,2655,0,-4628,12,689,423,19511,2,29,8,4,21,1,1,1,0,0
2024,25877,3,2.02303e+13,1,5504.97,29,43,29099,41180,3,10,265013,0,0,1,0,1,0,0,99,842,2,2.02303e+13,2.02303e+14,5504.97,202,40,1,100,1,9900,0,1,0,10,2,1010,9470,27,40,40,0,92,1,1,1,1010,9470,27,2,3,9,265013,75003,60000,0,0,0,0,99999999,0,15003,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,22,1,1,1,0,0
2024,25465,3,2.02301e+13,1,4419.32,29,43,0,99998,1,22,21000,1,1,1,0,1,0,0,99,600,1,2.02301e+13,2.02301e+14,4419.32,101,49,1,100,4,9900,0,1,0,32,1,0,0,0,999,999,0,73,1,1,1,6050,180,22,2,1,1,21000,21000,21000,0,0,0,0,99999999,0,0,0,0,0,0,21000,0,715,715,10,167,167,7150,2,99,0,1,10,1,1,1,0,0
2024,25466,3,2.02212e+13,1,3692.74,29,43,0,99998,4,10,154456,0,0,1,0,1,0,0,99,842,1,2.02212e+13,2.02212e+14,3692.74,101,54,1,100,1,9900,0,1,0,10,2,120,7870,21,55,55,0,123,1,1,1,120,7870,22,2,3,9,154456,138428,134200,0,0,0,0,99999999,0,28,0,0,0,0,147856,0,17049,17049,22,5765,5765,120156,2,99,0,1,21,1,1,1,12,1
2024,26323,3,2.02313e+13,1,2155.9,29,43,0,44180,3,10,99009,0,0,1,0,1,0,0,1,843,2,2.02313e+13,2.02313e+14,2155.9,202,47,1,100,1,9900,0,1,0,10,2,220,770,14,50,50,0,81,1,1,1,220,770,14,2,3,2,99009,17001,17000,0,0,0,0,99999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,1,10,1,1,1,0,0
2024,26305,3,2.02401e+13,1,2181.03,29,43,0,44180,2,10,84013,0,0,1,0,1,0,0,1,843,3,2.02401e+13,2.02401e+14,2727.66,301,13,2,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,84013,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,25207,3,2.02301e+13,1,3042.73,29,43,0,99998,4,10,2900,0,0,1,0,1,0,0,99,710,1,2.02301e+13,2.02301e+14,3042.73,101,78,2,100,1,9900,0,1,0,36,1,0,0,0,999,999,0,73,1,1,1,0,0,0,1,0,0,2900,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,1,0,2,1,1,0,0
2024,26168,3,2.02413e+13,1,2755.54,29,43,29189,41180,3,10,176300,0,0,1,0,1,0,0,2,841,4,2.02413e+13,2.02413e+14,3378.81,301,9,1,100,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,176300,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
2024,26236,3,2.02402e+13,1,3748.5,29,43,0,41180,2,10,90002,0,0,1,0,1,0,0,0,841,4,2.02402e+13,2.02402e+14,1450.27,301,6,2,200,6,9900,0,1,0,0,0,0,0,0,999,999,0,1,0,0,0,0,0,0,0,0,0,90002,999999999,99999999,99999999,99999999,999999,999999,99999999,999999,9999999,9999999,9999999,999999,99999,99999999,9999,99999999,99999999,99,0,0,9999999,2,99,0,1,0,1,1,1,0,0
